sentence_id,documento,orden_frase,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
filipinas_001098,filipinas,1098,"Ser útil, en general, es prestarse simplemente y en la medida que permitan el deber y las conveniencias á todo lo bueno, á todo lo que puede ser para los demás un nlívio, un apovo, una fuerza, un consejo ó una alegría; es no ver en torno nuestro ninguna fatiga sin procurar conipartirla ó aligerarla, ningun trabajo sin prestar nuestro concurso, ninguna empresa sin ofrecer rooperación según nuestra fuerza y capacidad.",ser util en general es prestarse simplemente y en la medida que permitan el deber y las conveniencias a todo lo bueno a todo lo que puede ser para los demas un nlivio un apovo una fuerza un consejo o una alegria es no ver en torno nuestro ninguna fatiga sin procurar conipartirla o aligerarla ningun trabajo sin prestar nuestro concurso ninguna empresa sin ofrecer rooperacion segun nuestra fuerza y capacidad,71,2,0,2,0.028169014084507043,positiva,alegria; util,
filipinas_001099,filipinas,1099,"Una mujer podrá ser hermosa, podrá haber recibido una instrucción brillante; si no sabe ser útil, no tardará en perder su encanto y acabará porser un adorno vano, si no acaba por ser un estorbo.",una mujer podra ser hermosa podra haber recibido una instruccion brillante si no sabe ser util no tardara en perder su encanto y acabara porser un adorno vano si no acaba por ser un estorbo,35,4,3,1,0.02857142857142857,positiva,encanto; hermosa; instruccion; util,estorbo; perder; vano
filipinas_001101,filipinas,1101,"Srta, Rosalia Cobarrubias.",srta rosalia cobarrubias,3,0,0,0,0.0,neutra,,
filipinas_001102,filipinas,1102,Engalanamos esta pagina de nuestro semanario con la efigie de la Srta.,engalanamos esta pagina de nuestro semanario con la efigie de la srta,12,0,0,0,0.0,neutra,,
filipinas_001103,filipinas,1103,Rosalía Cabarrubias. una de las que componen la guirnalda Zamboangueña.,rosalia cabarrubias una de las que componen la guirnalda zamboanguena,10,0,0,0,0.0,neutra,,
filipinas_001104,filipinas,1104,"Es artista, y se ha distinguido siempre por su notabilidad en el arte de la pintura.",es artista y se ha distinguido siempre por su notabilidad en el arte de la pintura,16,1,0,1,0.0625,positiva,distinguido,
filipinas_001105,filipinas,1105,"FILIPINAS Odiemos la bagarela Pepita inolvidable: En mi anterior, que yo no sé si te habrá parecido ultrarroja y fuerte, hablé á tu buen juício sobre los defectos é inconveniencias á que se halla frecuentemente expuesto el pudor mal comprendido.",filipinas odiemos la bagarela pepita inolvidable en mi anterior que yo no se si te habra parecido ultrarroja y fuerte hable a tu buen juicio sobre los defectos e inconveniencias a que se halla frecuentemente expuesto el pudor mal comprendido,40,0,1,-1,-0.025,negativa,,mal
filipinas_001106,filipinas,1106,"Importa, desde luego, que me perdones toda aspereza ó desnudez de lenguaje.",importa desde luego que me perdones toda aspereza o desnudez de lenguaje,12,0,0,0,0.0,neutra,,
filipinas_001107,filipinas,1107,"Yo va voy siendo demasiado vieja y, á lo mejor, me ncomete un achaque de los muchos en que caigo y diario y, sin saber, causo molestias, pesares y procupaciones á mi priimo.",yo va voy siendo demasiado vieja y a lo mejor me ncomete un achaque de los muchos en que caigo y diario y sin saber causo molestias pesares y procupaciones a mi priimo,33,2,0,2,0.06060606060606061,positiva,mejor; saber,
filipinas_001108,filipinas,1108,"No quisiera yo que de pusieras al nivel de los espíritus plebevos, vulgurotes y ruines que ven en todo, indefectiblemente, una intención deliberada de alfilerear ajenas epidermis.",no quisiera yo que de pusieras al nivel de los espiritus plebevos vulgurotes y ruines que ven en todo indefectiblemente una intencion deliberada de alfilerear ajenas epidermis,27,0,0,0,0.0,neutra,,
filipinas_001109,filipinas,1109,"Tú, como edu ada en este siglo de progreso, debes mirar más alto y pensar que las más nimias palabras é indicaciones de la ancianidad, tienen su raigambre en las dolorosas experiencias de la vida que siempre se vuelven, por yo ignoro qué milagros del acuio de la especie, hacia el anhelo de evitar que nuestros su esores vayan á tientas por este valle de lágrimas y dejen turdigas de carne entre las piedras y zarzas del camino.",tu como edu ada en este siglo de progreso debes mirar mas alto y pensar que las mas nimias palabras e indicaciones de la ancianidad tienen su raigambre en las dolorosas experiencias de la vida que siempre se vuelven por yo ignoro que milagros del acuio de la especie hacia el anhelo de evitar que nuestros su esores vayan a tientas por este valle de lagrimas y dejen turdigas de carne entre las piedras y zarzas del camino,78,2,1,1,0.01282051282051282,positiva,progreso; vida,lagrimas
filipinas_001110,filipinas,1110,"Por eso te he querido siempre, mi inolvidable Pepita.",por eso te he querido siempre mi inolvidable pepita,9,0,0,0,0.0,neutra,,
filipinas_001111,filipinas,1111,"Cuando tú eras niña y vestías aun la tradicional camisola de los parvulos, llegué á cobrarte un curiñito tan hondo, tan maternal y tan sincero que, siempre que me obligabas á reñirte ó castigarte por tus travesuras y distracciones, experimentaba una verdadera pena y solía derra mar, á tus espaldas para que no me vieses, ese rocio del espiritu y sangre del corazón que han dado en llamar lágrimas y cuya poesía antigua han suprimido los sabios con sus manipulaciones químicas.",cuando tu eras nina y vestias aun la tradicional camisola de los parvulos llegue a cobrarte un curinito tan hondo tan maternal y tan sincero que siempre que me obligabas a renirte o castigarte por tus travesuras y distracciones experimentaba una verdadera pena y solia derra mar a tus espaldas para que no me vieses ese rocio del espiritu y sangre del corazon que han dado en llamar lagrimas y cuya poesia antigua han suprimido los sabios con sus manipulaciones quimicas,81,0,1,-1,-0.012345679012345678,negativa,,lagrimas
filipinas_001112,filipinas,1112,"Y lá qué vienen estas historietas, preguntarás indudablemente? Sirven para que mis chocheces no te sean tan molestas ni pesadas: sirven para que estas leccioncitas de tu vieja maestra penetren en tu corazón sin la acuidad de una aguia ni lo amargo de la hiel, antes bien, sean como un insinuante rayo de luz ó una vaharada de sutil esencia que si alumbra, no quema, y si perfuma, no trastorna. los sentidos.",y la que vienen estas historietas preguntaras indudablemente sirven para que mis chocheces no te sean tan molestas ni pesadas sirven para que estas leccioncitas de tu vieja maestra penetren en tu corazon sin la acuidad de una aguia ni lo amargo de la hiel antes bien sean como un insinuante rayo de luz o una vaharada de sutil esencia que si alumbra no quema y si perfuma no trastorna los sentidos,72,2,0,2,0.027777777777777776,positiva,bien; luz,
filipinas_001113,filipinas,1113,"Si, aprende á leerme con paciencia.",si aprende a leerme con paciencia,6,0,0,0,0.0,neutra,,
filipinas_001114,filipinas,1114,"La paciencia es á veces el equivalente más próximo de la constancia, Quien da pronto acogida á la fatiga ó la desesperación en su ánimo, tiene su voluntad propicia á las renunciaciones más tristes y arroma deliciosamente campestre? —¿Ah, no;—adivino que me contestas—vo la mis dientecitos en la carne.",la paciencia es a veces el equivalente mas proximo de la constancia quien da pronto acogida a la fatiga o la desesperacion en su animo tiene su voluntad propicia a las renunciaciones mas tristes y arroma deliciosamente campestre ah no adivino que me contestas vo la mis dientecitos en la carne,51,1,1,0,0.0,neutra,voluntad,tristes
filipinas_001115,filipinas,1115,"Y así tenía que ser, si el dese era aplacar el al cuerpo.",y asi tenia que ser si el dese era aplacar el al cuerpo,13,0,0,0,0.0,neutra,,
filipinas_001116,filipinas,1116,"Pues bien esto mismo que hacías con las frutas, estás obligada á hacer con las demás cosas de esta picara vida humana, Tu visión espiritual debe atravesar la corteza de los hechos, la periferia de todas las renlidades: hay que meterse mundo adentro, herir la entraña y buscar el sentido y valor de cuanto existe, nos impresiona y circunda.",pues bien esto mismo que hacias con las frutas estas obligada a hacer con las demas cosas de esta picara vida humana tu vision espiritual debe atravesar la corteza de los hechos la periferia de todas las renlidades hay que meterse mundo adentro herir la entrana y buscar el sentido y valor de cuanto existe nos impresiona y circunda,59,3,0,3,0.05084745762711865,positiva,bien; valor; vida,
filipinas_001117,filipinas,1117,"No es el color, el olor ni el sabor de las cosas lo que da alimento alespiritu y le pone en condiciones de resistencia y consistencia.",no es el color el olor ni el sabor de las cosas lo que da alimento alespiritu y le pone en condiciones de resistencia y consistencia,26,0,0,0,0.0,neutra,,
filipinas_001118,filipinas,1118,"El matiz rosado, la fragancia suave y la sapidez deliciosa son puros necidentes: lo esencial es la substancia misma, lo intrinse o, lo que no aparece á la vista mientras quede intacta la cáscara.",el matiz rosado la fragancia suave y la sapidez deliciosa son puros necidentes lo esencial es la substancia misma lo intrinse o lo que no aparece a la vista mientras quede intacta la cascara,34,1,0,1,0.029411764705882353,positiva,puros,
filipinas_001119,filipinas,1119,"No romperla es ser frivola; pero pasar de ella, y cuanto más hondo mejor, es poseer el secreto de una sabiduría por los medios más naturales del mundo.",no romperla es ser frivola pero pasar de ella y cuanto mas hondo mejor es poseer el secreto de una sabiduria por los medios mas naturales del mundo,28,1,0,1,0.03571428571428571,positiva,mejor,
filipinas_001120,filipinas,1120,Las mujeres frivolas!...,las mujeres frivolas,3,0,0,0,0.0,neutra,,
filipinas_001121,filipinas,1121,"¡Oh, Pepita de mialma! Duélate alguna vez la fama que nos hemos echado las hijas de Eva, en su inmensa mayoría.",oh pepita de mialma duelate alguna vez la fama que nos hemos echado las hijas de eva en su inmensa mayoria,21,0,0,0,0.0,neutra,,
filipinas_001122,filipinas,1122,La levenda de nuestras frivolidades corre por toda la tierra y casi me imagino que ha llegado al planeta Marte...,la levenda de nuestras frivolidades corre por toda la tierra y casi me imagino que ha llegado al planeta marte,20,0,0,0,0.0,neutra,,
filipinas_001123,filipinas,1123,"Vosotras que sois jóvenes y pertenecéis á siglos más avanzados, rectificadla y. si podéis, suprimidla.",vosotras que sois jovenes y perteneceis a siglos mas avanzados rectificadla y si podeis suprimidla,15,0,0,0,0.0,neutra,,
filipinas_001124,filipinas,1124,¡Cómo? me preguntarás.,como me preguntaras,3,0,0,0,0.0,neutra,,
filipinas_001125,filipinas,1125,Y vo voy á responderte enseguida: queriendo.,y vo voy a responderte enseguida queriendo,7,0,0,0,0.0,neutra,,
filipinas_001126,filipinas,1126,"Acuérdate de lo que dicen los sajones que hoy tienen en nuestra casa la sartén por el mango: Where there is a ill, there is a ay.",acuerdate de lo que dicen los sajones que hoy tienen en nuestra casa la sarten por el mango where there is a ill there is a ay,27,0,0,0,0.0,neutra,,
filipinas_001127,filipinas,1127,"Lo he hecho traducir á un al abandono de los ideales ú obras que pueden darle un empujoncito mús hacia arriba á esta humanidad enamorada del Bien, la Verdad y la Belleza.",lo he hecho traducir a un al abandono de los ideales u obras que pueden darle un empujoncito mus hacia arriba a esta humanidad enamorada del bien la verdad y la belleza,32,2,1,1,0.03125,positiva,belleza; bien,abandono
filipinas_001128,filipinas,1128,Es preciso que desde ahora aprendas á ser intensiva en todo.,es preciso que desde ahora aprendas a ser intensiva en todo,11,0,0,0,0.0,neutra,,
filipinas_001129,filipinas,1129,"No, tu vida, que es tan hermosa como lo es siempre el capullo de las flores y la sonrisa de la mañann, no ha de tener por modelo la banalidad del aire que roza el aguade la fuente sin tocar las moléculas del fondo.",no tu vida que es tan hermosa como lo es siempre el capullo de las flores y la sonrisa de la manann no ha de tener por modelo la banalidad del aire que roza el aguade la fuente sin tocar las moleculas del fondo,44,2,0,2,0.045454545454545456,positiva,hermosa; vida,
filipinas_001130,filipinas,1130,"No te dan pena acaso esos corazones frivolos, superficiales y vagos que ponen toda su atención en la periferia de las cosas, para olvidarse de la pulpa, del meollo y de las simientes?...",no te dan pena acaso esos corazones frivolos superficiales y vagos que ponen toda su atencion en la periferia de las cosas para olvidarse de la pulpa del meollo y de las simientes,33,0,0,0,0.0,neutra,,
filipinas_001131,filipinas,1131,"Fijate, mi adorada niña, en este ejemplo tan grífico que pongo ante tus ojos, Cuando tenías siete años y era toda tu gloria corretear por el huerto de casn y coger mangas y lansones quehacías cuando de alguna frutá de oro conseguían adueñarse tus manos? te contentabas con mirarla? ¿quedabas satisfecha aspirando con fruición sunitaba la cáscara y luego clavaba con avidez Y así era en verdad, Pepita de mis entrañas. hambre y darle algunas onzas más de substancia o N PES bena al Stable Los mejores veniculos que hay en el Extremo Oriente.",fijate mi adorada nina en este ejemplo tan grifico que pongo ante tus ojos cuando tenias siete anos y era toda tu gloria corretear por el huerto de casn y coger mangas y lansones quehacias cuando de alguna fruta de oro conseguian aduenarse tus manos te contentabas con mirarla quedabas satisfecha aspirando con fruicion sunitaba la cascara y luego clavaba con avidez y asi era en verdad pepita de mis entranas hambre y darle algunas onzas mas de substancia o n pes bena al stable los mejores veniculos que hay en el extremo oriente,94,1,0,1,0.010638297872340425,positiva,gloria,
filipinas_001132,filipinas,1132,"Cervantes no, 380.—Telciono, 9. sobrino mío, que va escribe hasta versos en inglés para su novia, y me ha dicho que eso significa. que dondequiera se verga una voluntad robusta. hay un camino hecho, abierto á las más largas jornadas y á las empresas más dificiles.",cervantes no 380 telciono 9 sobrino mio que va escribe hasta versos en ingles para su novia y me ha dicho que eso significa que dondequiera se verga una voluntad robusta hay un camino hecho abierto a las mas largas jornadas y a las empresas mas dificiles,47,2,0,2,0.0425531914893617,positiva,robusta; voluntad,
filipinas_001133,filipinas,1133,"La primera ley, pues, es querer.",la primera ley pues es querer,6,0,0,0,0.0,neutra,,
filipinas_001134,filipinas,1134,"Querer que nuestras cabecitas, no giren atontadas y locas como una grimpola, sin actitudes ciertas y definidas: querer que lo necesorio y superficial no llegue á absorber nuestra atención y robar todo nuestro tiempo puerer, en una palabra, afirmar mestro carácter y nuestra personnlidad en ocupn riones, serias y en trabajos provochosos para individuo y para la sociedad, Esto vale tanto como decir, mi norable chiquilla, qué tus pensamientos no deben tener la inconsistencia y la levedad del humo, la fuga ridad del aire ni el vacio de las irisadas, pero deleznables pompas de jabón.",querer que nuestras cabecitas no giren atontadas y locas como una grimpola sin actitudes ciertas y definidas querer que lo necesorio y superficial no llegue a absorber nuestra atencion y robar todo nuestro tiempo puerer en una palabra afirmar mestro caracter y nuestra personnlidad en ocupn riones serias y en trabajos provochosos para individuo y para la sociedad esto vale tanto como decir mi norable chiquilla que tus pensamientos no deben tener la inconsistencia y la levedad del humo la fuga ridad del aire ni el vacio de las irisadas pero deleznables pompas de jabon,95,0,0,0,0.0,neutra,,
filipinas_001135,filipinas,1135,"Dales alguna raz para que se agarren á la vida; proporciónales un tronco para que se eleven sobre la vulgaridad ambiente, y adórnales de hojas, flores y frutos para que tu próiimo pueda hallar en ellos un poco de sombra, un poco de delectación y un poco de alimento.",dales alguna raz para que se agarren a la vida proporcionales un tronco para que se eleven sobre la vulgaridad ambiente y adornales de hojas flores y frutos para que tu proiimo pueda hallar en ellos un poco de sombra un poco de delectacion y un poco de alimento,49,1,0,1,0.02040816326530612,positiva,vida,
filipinas_001136,filipinas,1136,"Nada bay tan dulce consolador como saber que nuestro no se efunde y dilata en el corazón de los otros, en el alma de la humanidad, y no hay—tú lo sabrás después cuando como yo peines canas—título más alto ennoblecedor que la conciencia del bien que se ha hecho, del arroz e se ha dado al infeliz que llama á nuestras puertas y del beso con que hemos disipado las tristezas de quien no encuentra una limosna de amor sobre la tierra.",nada bay tan dulce consolador como saber que nuestro no se efunde y dilata en el corazon de los otros en el alma de la humanidad y no hay tu lo sabras despues cuando como yo peines canas titulo mas alto ennoblecedor que la conciencia del bien que se ha hecho del arroz e se ha dado al infeliz que llama a nuestras puertas y del beso con que hemos disipado las tristezas de quien no encuentra una limosna de amor sobre la tierra,84,5,0,5,0.05952380952380952,positiva,alma; amor; bien; dulce; saber,
filipinas_001137,filipinas,1137,"No te olvides de esto, mi bien amada Pepita, y si alguna amiga ó compañera intenta desviarte de la ruta que mis dedos caducos te señalan, recógete en las soledades, interiores y medita por breves instantes en la inutilidad de los seres que ignoran la ciencia del pensar alto y del sentir hondo, y ya verás cómo en la bondad milagrosa de esta reflexión encontrarás la mejor arma para defenderte contra quien trata de alucinar tu cabeza y tus sentidos hablandote quizás de trapos y cintas, de moños y perfumes de moda. de chismografías y demás números del repertorio frivolo, ligero é insubstancial Déinte de esas pequeñeces y noñerías, ni queridísima niña.",no te olvides de esto mi bien amada pepita y si alguna amiga o companera intenta desviarte de la ruta que mis dedos caducos te senalan recogete en las soledades interiores y medita por breves instantes en la inutilidad de los seres que ignoran la ciencia del pensar alto y del sentir hondo y ya veras como en la bondad milagrosa de esta reflexion encontraras la mejor arma para defenderte contra quien trata de alucinar tu cabeza y tus sentidos hablandote quizas de trapos y cintas de monos y perfumes de moda de chismografias y demas numeros del repertorio frivolo ligero e insubstancial deinte de esas pequeneces y nonerias ni queridisima nina,112,5,0,5,0.044642857142857144,positiva,amada; bien; bondad; ciencia; mejor,
filipinas_001138,filipinas,1138,"La vida es tan cruel y tan dura, que no se debe perder el tiempo en amar y cultivar la bagatela.",la vida es tan cruel y tan dura que no se debe perder el tiempo en amar y cultivar la bagatela,21,2,3,-1,-0.047619047619047616,negativa,amar; vida,cruel; dura; perder
filipinas_001139,filipinas,1139,Busca la médula y cultiva la esencia de las cosas.,busca la medula y cultiva la esencia de las cosas,10,0,0,0,0.0,neutra,,
filipinas_001140,filipinas,1140,"Así desea que vivas quien como vo, te quiere con toda su alma.",asi desea que vivas quien como vo te quiere con toda su alma,13,1,0,1,0.07692307692307693,positiva,alma,
filipinas_001142,filipinas,1142,FILIPINSA L molor on boblo OS a feast of reason anda flor of sol.,filipinsa l molor on boblo os a feast of reason anda flor of sol,14,0,0,0,0.0,neutra,,
filipinas_001143,filipinas,1143,"El arte de recibir no florece con gran lozanía en nuestros tiempos, Sea por la mapidez con que vivimos, la fiebre inquiota de nuestro medio social, la multitud de atenciones ó de diversiones que nos reclaman, el caso es que observamos con tristeza la nusencia de esos salones elegantes pre sididos por una muier llena de gracia y de talento, cuya presencia magnética atraía hacia ella todas las voluntades, y alredor de la cual girabala egente de calidad de toda una época.",el arte de recibir no florece con gran lozania en nuestros tiempos sea por la mapidez con que vivimos la fiebre inquiota de nuestro medio social la multitud de atenciones o de diversiones que nos reclaman el caso es que observamos con tristeza la nusencia de esos salones elegantes pre sididos por una muier llena de gracia y de talento cuya presencia magnetica atraia hacia ella todas las voluntades y alredor de la cual girabala egente de calidad de toda una epoca,82,0,1,-1,-0.012195121951219513,negativa,,tristeza
filipinas_001144,filipinas,1144,"Lo primero que se necesita, despues de una cuantiosa fortuna, es una bondad grande y profunda para abrir su corazon, echar á un lado la envidia y la vanidad, buscar el talento de los demás y hacerlo valer, tener una palabra amable. para todos, pir las enitas y consolar las penas, interesarse en los trabajos aienos, apoyar los provectos, alentar las ambiciones.",lo primero que se necesita despues de una cuantiosa fortuna es una bondad grande y profunda para abrir su corazon echar a un lado la envidia y la vanidad buscar el talento de los demas y hacerlo valer tener una palabra amable para todos pir las enitas y consolar las penas interesarse en los trabajos aienos apoyar los provectos alentar las ambiciones,62,1,1,0,0.0,neutra,bondad,penas
filipinas_001145,filipinas,1145,"Conviene, además, tener talento; pero para una mujer vale poco si no sabe subordinarlo al de los otros y á fuerza de dulzura y de generosidad hacérselo perdonar El imán personal está fuertemente cargado con altruismo.",conviene ademas tener talento pero para una mujer vale poco si no sabe subordinarlo al de los otros y a fuerza de dulzura y de generosidad hacerselo perdonar el iman personal esta fuertemente cargado con altruismo,36,1,0,1,0.027777777777777776,positiva,dulzura,
filipinas_001146,filipinas,1146,"Después de atraer la gente, hay que divertirla.",despues de atraer la gente hay que divertirla,8,0,0,0,0.0,neutra,,
filipinas_001147,filipinas,1147,Y he aquí la diferencia principal entre un salón intellectual y un mero salón de sociedad.,y he aqui la diferencia principal entre un salon intellectual y un mero salon de sociedad,16,0,0,0,0.0,neutra,,
filipinas_001148,filipinas,1148,"Los huéspedes no se conforman con bailar lucir elegantes trajes y libar sorbetes; es preciso ofrecerles pasatiempos más altos, pasto para el espíritu, sa feast of reason and a flo of sol No es difícil; ellos mismos suministran los elementos necesarios, si la dueña de la casa tiene el tacto necesario; si ha sabido escoger debidamente su grupo de amigos y lanzarlos en el buen camino.",los huespedes no se conforman con bailar lucir elegantes trajes y libar sorbetes es preciso ofrecerles pasatiempos mas altos pasto para el espiritu sa feast of reason and a flo of sol no es dificil ellos mismos suministran los elementos necesarios si la duena de la casa tiene el tacto necesario si ha sabido escoger debidamente su grupo de amigos y lanzarlos en el buen camino,66,0,1,-1,-0.015151515151515152,negativa,,dificil
filipinas_001149,filipinas,1149,"Una de las mujeres que, en nuestros tiem pos ha sabido formar un núcleo distinguidísimo y reunir en torno suvo lo más granado del Paris. contemporáneo, ha sido la Condesa Diane de Benusnco, señora cuva alcurnia no era inferior á su clarísimo talento ni á su gran corazón.",una de las mujeres que en nuestros tiem pos ha sabido formar un nucleo distinguidisimo y reunir en torno suvo lo mas granado del paris contemporaneo ha sido la condesa diane de benusnco senora cuva alcurnia no era inferior a su clarisimo talento ni a su gran corazon,48,0,0,0,0.0,neutra,,
filipinas_001150,filipinas,1150,"Hasta su muerte, hace diez años, su casa fué un rendes rons lite.",hasta su muerte hace diez anos su casa fue un rendes rons lite,13,0,1,-1,-0.07692307692307693,negativa,,muerte
filipinas_001151,filipinas,1151,"La lista de las personas que la frecuentaban era el catálogo de cuanto valla en el mundo de las letras, del arte, de la política y de la nobleza.",la lista de las personas que la frecuentaban era el catalogo de cuanto valla en el mundo de las letras del arte de la politica y de la nobleza,29,1,0,1,0.034482758620689655,positiva,nobleza,
filipinas_001152,filipinas,1152,"MADRE, ¿quereis criar á vuestros hijos sanos Hiérvase trece cucharadas de agua y mezclad á ella una cucharada de HARINA LACTEADA NESTLE. sin necesidad de poner leche, es suficiente para una comida de un niño de 6 meses de edad. y robustos para que en el dia de mañana sean dignos apoyos de la Pátria querida? Alimentadlos con los fabricados bizcochos de La FORTUNA. able riera E Los mejores vehículos que hay en el Extremo Oriente.",madre quereis criar a vuestros hijos sanos hiervase trece cucharadas de agua y mezclad a ella una cucharada de harina lacteada nestle sin necesidad de poner leche es suficiente para una comida de un nino de 6 meses de edad y robustos para que en el dia de manana sean dignos apoyos de la patria querida alimentadlos con los fabricados bizcochos de la fortuna able riera e los mejores vehiculos que hay en el extremo oriente,76,1,0,1,0.013157894736842105,positiva,dignos,
filipinas_001153,filipinas,1153,"Cervantes no 380.—Teléfono 9. hombres de estado y hasta algunos soberanos, (la reina de la Rumanía, la célebre Carmen Solva fná una de las asidnas tertulianas, hicieron gala de chispa y de sentimiento en estos brillantes torncos intelectuales.",cervantes no 380 telefono 9 hombres de estado y hasta algunos soberanos la reina de la rumania la celebre carmen solva fna una de las asidnas tertulianas hicieron gala de chispa y de sentimiento en estos brillantes torncos intelectuales,39,0,0,0,0.0,neutra,,
filipinas_001154,filipinas,1154,"Cuando una respuesta hacía sensación por su originalidad ó su gracia, la asamblea pedía que se inscribiese en el libro de pro, que era el archivo de esa sociedad de ingenios, salvando de una suerte efimera muchas de las felices ocurrencias.",cuando una respuesta hacia sensacion por su originalidad o su gracia la asamblea pedia que se inscribiese en el libro de pro que era el archivo de esa sociedad de ingenios salvando de una suerte efimera muchas de las felices ocurrencias,41,1,0,1,0.024390243902439025,positiva,felices,
filipinas_001155,filipinas,1155,"Algunos de estos pensamientos han llegado hasta nosotros, mas pocos salen de una pálida medianla.",algunos de estos pensamientos han llegado hasta nosotros mas pocos salen de una palida medianla,15,0,0,0,0.0,neutra,,
filipinas_001156,filipinas,1156,"No era así con la eflorescencia robusta de los its que se renían en el selecto grupo de la Condesa Diana; los papelitos escritos rápidamente en esas aristocráticas reuniones, contenían muchas frases geniales, muchos bons mos que han dado la vuelta al mundo y contribuido á la fama de los antores.",no era asi con la eflorescencia robusta de los its que se renian en el selecto grupo de la condesa diana los papelitos escritos rapidamente en esas aristocraticas reuniones contenian muchas frases geniales muchos bons mos que han dado la vuelta al mundo y contribuido a la fama de los antores,51,1,0,1,0.0196078431372549,positiva,robusta,
filipinas_001157,filipinas,1157,"Tal fué el desco del pública de conocer las flores que crecían en el jardin espiritual de la noble dama, que ella consistió en dar á la estampauna colección de los más escogidos productos de esas brillantes veladas donde centelleaban los más claros talentos en un fuego grancado de chispas de ingenio.",tal fue el desco del publica de conocer las flores que crecian en el jardin espiritual de la noble dama que ella consistio en dar a la estampauna coleccion de los mas escogidos productos de esas brillantes veladas donde centelleaban los mas claros talentos en un fuego grancado de chispas de ingenio,52,1,0,1,0.019230769230769232,positiva,noble,
filipinas_001158,filipinas,1158,"El libro tuvo una aceptación grandísima agotándose pronto yarias ediciones, Aunque era pasto para los delicados, resultó que los paladares exisitos se encontraron en número crecido y se saboreó extensamente el fino manjar presentado en sus páginas.",el libro tuvo una aceptacion grandisima agotandose pronto yarias ediciones aunque era pasto para los delicados resulto que los paladares exisitos se encontraron en numero crecido y se saboreo extensamente el fino manjar presentado en sus paginas,37,0,0,0,0.0,neutra,,
filipinas_001159,filipinas,1159,"El tomo es un ramillete de carlas, sentencias, preguntas y respuestas une la Condesa Diana llamó Máximas de la vida, Algunas están replcias de sabiduría profunda y encierran filosóficas enseñanzas; otras son simplemente ingeniosas, nuevas y briginales.",el tomo es un ramillete de carlas sentencias preguntas y respuestas une la condesa diana llamo maximas de la vida algunas estan replcias de sabiduria profunda y encierran filosoficas ensenanzas otras son simplemente ingeniosas nuevas y briginales,37,1,0,1,0.02702702702702703,positiva,vida,
filipinas_001160,filipinas,1160,"Nayan algunas muestras: Qué es el honor? Polía distraer á sus amigos, poniendo á pruebaen ngndeza y su ingenio con un sencillo pasatiempo que hizo famosas esas reuniones del sabado.",nayan algunas muestras que es el honor polia distraer a sus amigos poniendo a pruebaen ngndeza y su ingenio con un sencillo pasatiempo que hizo famosas esas reuniones del sabado,30,1,0,1,0.03333333333333333,positiva,honor,
filipinas_001161,filipinas,1161,Se jugaban el juego de los papelitos.,se jugaban el juego de los papelitos,7,0,0,0,0.0,neutra,,
filipinas_001162,filipinas,1162,"Ya se sabe en qué consiste; ocho ó diez personas se rennen al rededor de una mesa, cada cual provista de un lapiz y de unas hojitas de papel en blanco.",ya se sabe en que consiste ocho o diez personas se rennen al rededor de una mesa cada cual provista de un lapiz y de unas hojitas de papel en blanco,31,0,0,0,0.0,neutra,,
filipinas_001163,filipinas,1163,"Se hace una pregunta general, todos contestan, á su modo, por escrito, doblan el papelito con la respuesta y lo echan en un cestito.",se hace una pregunta general todos contestan a su modo por escrito doblan el papelito con la respuesta y lo echan en un cestito,24,0,0,0,0.0,neutra,,
filipinas_001164,filipinas,1164,Se revuelven los papeles y uno del grupo lee en alta voz el resultado de la cosecha.,se revuelven los papeles y uno del grupo lee en alta voz el resultado de la cosecha,17,0,0,0,0.0,neutra,,
filipinas_001165,filipinas,1165,"A veces, escriben preguntas que se escogen al nzar y so, contestan en el mismo papel, plegado de nuevo y sometido al lector general.",a veces escriben preguntas que se escogen al nzar y so contestan en el mismo papel plegado de nuevo y sometido al lector general,24,0,0,0,0.0,neutra,,
filipinas_001166,filipinas,1166,"La calidad del inego varia, naturalmente, con el talento de las personas que toman parte en él.",la calidad del inego varia naturalmente con el talento de las personas que toman parte en el,17,0,0,0,0.0,neutra,,
filipinas_001167,filipinas,1167,"En casa de la Condesa Diana, donde se reunían los benur esprita de la tercera república los miembros de la Academia, los antores de moda, los En el hombre, nada temer; en la mujer. nada afrontar Con quién es diflell guardar un secreto? —Con su conciencia. —¿Qué es la igualidad? —La concesión de los fuertes, la pretensión de los débiles.",en casa de la condesa diana donde se reunian los benur esprita de la tercera republica los miembros de la academia los antores de moda los en el hombre nada temer en la mujer nada afrontar con quien es diflell guardar un secreto con su conciencia que es la igualidad la concesion de los fuertes la pretension de los debiles,60,0,1,-1,-0.016666666666666666,negativa,,debiles
filipinas_001168,filipinas,1168,Qué es el recuerdo? —Un retrato idealizado Que es el sacrificio? —Preferir no preferirse.,que es el recuerdo un retrato idealizado que es el sacrificio preferir no preferirse,14,0,0,0,0.0,neutra,,
