sentence_id,documento,orden_frase,tema,keyword_detectada,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
filipinas_000025,filipinas,25,mujer,mujer,"La mujer de raza latina especialmente, es muy femenina: Mad.",la mujer de raza latina especialmente es muy femenina mad,10,0,0,0,0.0,neutra,,
filipinas_000025,filipinas,25,mujer,femenina,"La mujer de raza latina especialmente, es muy femenina: Mad.",la mujer de raza latina especialmente es muy femenina mad,10,0,0,0,0.0,neutra,,
filipinas_000029,filipinas,29,mujer,mujeres,"En Tulaen donde las brisas en un dia de verano semejan en mucho respiraciones de los cieloslas mismas mujeres y niños llevaban idénticas preparaciones alimenticias cargadas de pimienta, y las mismas muchahitas corrían hacinlas ventanas del carro con morenos jarrones de pulque.",en tulaen donde las brisas en un dia de verano semejan en mucho respiraciones de los cieloslas mismas mujeres y ninos llevaban identicas preparaciones alimenticias cargadas de pimienta y las mismas muchahitas corrian hacinlas ventanas del carro con morenos jarrones de pulque,42,0,0,0,0.0,neutra,,
filipinas_000040,filipinas,40,mujer,esposa,"Sobre el frio mármol de su sepulcro está grabada esta inscripción: ¡Tinding! En cuanto á Pepe, su esposa le abondonó signiendo á un inglés.",sobre el frio marmol de su sepulcro esta grabada esta inscripcion tinding en cuanto a pepe su esposa le abondono signiendo a un ingles,24,0,0,0,0.0,neutra,,
filipinas_000337,filipinas,337,mujer,madre,"El sistema de cianuro para reducir las gangas, fué traído aquí, de manera que se abandonaron casi completamente los métodos del patio; así es que únicamente uno de los antiguos ""patios"" está en operaTermina en la página 198 O el hombre se cree con la ciencia infusa, y hablamos de la más importante de las ciencias, la ciencia de la vida, la ciencia del corazon, la ciencia del sentimiento, ó necesita que su corazón, su inteligencia de niño, su razón de hombre se lo forme una madre, en cuyo caso mal podrá hacer todo esto un sér frivolo, ligero, incapaz de ocuparse de nada sério, cuya educación imperfecta no le permite comprender la alta mision que está llamada á llenar en el mundo.",el sistema de cianuro para reducir las gangas fue traido aqui de manera que se abandonaron casi completamente los metodos del patio asi es que unicamente uno de los antiguos patios esta en operatermina en la pagina 198 o el hombre se cree con la ciencia infusa y hablamos de la mas importante de las ciencias la ciencia de la vida la ciencia del corazon la ciencia del sentimiento o necesita que su corazon su inteligencia de nino su razon de hombre se lo forme una madre en cuyo caso mal podra hacer todo esto un ser frivolo ligero incapaz de ocuparse de nada serio cuya educacion imperfecta no le permite comprender la alta mision que esta llamada a llenar en el mundo,123,10,1,9,0.073170731707317,positiva,ciencia; ciencias; educacion; importante; inteligencia; razon; vida,mal
filipinas_000045,filipinas,45,mujer,mujer,"De Marfil á la Continúa en la página 165 ""FILIPINAS"" 165 ABANICOS Porta abanicos Sombreros Costureros Hilos y Algodone BAZAR LA PUERTA DEL SOL 49 Escolta 49 GRAN SURTIDO EN Peinetas con y sin piedras Crepes-Postizos y Rizos La educación y la enseñanza en la mujer Continuación de la página 163 ner los principios en que debieran fundarse la educación y enseñanza de la mujer, esperando que otras ú otros, si conocen que nos hemos extraviado, corregirán luego nuestro trabajo y presentarán más acertados planes con objeto de procurar á la humanidad la mayor suma posible de dicha y placeres, y al progreso nuevas fuentes de prosperidad y desarrollo, objeto que es el único que acariciamos en nuestro deseo El ejercicio habitual de un órgano cualquiera á la vez que desarrolla, lo hace más fuerte. más vivo ó enérgico y produce el hábito ó la aptitud.",de marfil a la continua en la pagina 165 filipinas 165 abanicos porta abanicos sombreros costureros hilos y algodone bazar la puerta del sol 49 escolta 49 gran surtido en peinetas con y sin piedras crepes postizos y rizos la educacion y la ensenanza en la mujer continuacion de la pagina 163 ner los principios en que debieran fundarse la educacion y ensenanza de la mujer esperando que otras u otros si conocen que nos hemos extraviado corregiran luego nuestro trabajo y presentaran mas acertados planes con objeto de procurar a la humanidad la mayor suma posible de dicha y placeres y al progreso nuevas fuentes de prosperidad y desarrollo objeto que es el unico que acariciamos en nuestro deseo el ejercicio habitual de un organo cualquiera a la vez que desarrolla lo hace mas fuerte mas vivo o energico y produce el habito o la aptitud,147,8,0,8,0.0544217687074829,positiva,desarrollo; dicha; educacion; ensenanza; progreso; prosperidad,
filipinas_000646,filipinas,646,mujer,mujer,"De Marfil á la Continúa en la página 166 GRAN SURTIDO EN BAZAR ABANICOS PINAS CA PORA ADALICO y SIA PETA LA PUERIA DE SOL SmbTOS COSTEPOS Y RIOS 4 Escolta 49 TOSYATAGO CePAPOSITO FILIPINAS"" Una Ciudad de Suenos La educación y la ensenanza en la mujer Continuación de la página 104 Continuación de la página 103 ner los principios en que debieran fundarse la educación y enseñanza de la mujer, esperando que otras ú otros, si conocen que nos hemos extraviado, corregirán luego nuestro trabajo y presentarán más acertados planes con objeto de procurar á la humanidad la mayor suma posible de dicha y placeres, y al progreso nuevas fuentes de prosperidad y desarrollo, objeto que es el único que acariciamos en nuestro deseo El ejercicio habitual de un órgano cualquiera á la vez que desarrolla, lo hace más fuerte. más vivo ó enérgico y produce el hábito ó la aptitud.",de marfil a la continua en la pagina 166 gran surtido en bazar abanicos pinas ca pora adalico y sia peta la pueria de sol smbtos costepos y rios 4 escolta 49 tosyatago cepaposito filipinas una ciudad de suenos la educacion y la ensenanza en la mujer continuacion de la pagina 104 continuacion de la pagina 103 ner los principios en que debieran fundarse la educacion y ensenanza de la mujer esperando que otras u otros si conocen que nos hemos extraviado corregiran luego nuestro trabajo y presentaran mas acertados planes con objeto de procurar a la humanidad la mayor suma posible de dicha y placeres y al progreso nuevas fuentes de prosperidad y desarrollo objeto que es el unico que acariciamos en nuestro deseo el ejercicio habitual de un organo cualquiera a la vez que desarrolla lo hace mas fuerte mas vivo o energico y produce el habito o la aptitud,152,8,0,8,0.0526315789473684,positiva,desarrollo; dicha; educacion; ensenanza; progreso; prosperidad,
filipinas_000093,filipinas,93,mujer,mujer,"LA MEJOR RIOUEZA PARA LA MUJER ES UNA SOLIDA EDUCACION Bien quisiéramos que el desarrollo de nuestro pensamiento sobre esta materia de actual interés, correspondiera á la magnitud de nuestros deseos; y que para llevar al ánimo de nuestras lectoras la persuación que existe en el nuestro. se nos ocurrieran razones de tanto peso, y argumentos tan al alcance de todas que ninguna, cualquiera que fuese la clase ó posición que en la sociedad ocupase, se crevese desobligada de adquirir un caudal de conocimientos en mil ocasiones, más útil que en los intereses materiales con los que ilustrará su inteligencia para hacer frente á los azares de la exisdencia, que el incierto porvenir en mayor ó menor escala á cada una reserva, No todas pueden ofrcer á aquel á quien. entregando el corazón, árbitro de los destinos de su vida grandes ó pequeñas fortunas, ni aportar al matrimonio el oro que brilla ni la pedrería que deslumbra; porque esto no está al alcance sino de un reducido número.",la mejor rioueza para la mujer es una solida educacion bien quisieramos que el desarrollo de nuestro pensamiento sobre esta materia de actual interes correspondiera a la magnitud de nuestros deseos y que para llevar al animo de nuestras lectoras la persuacion que existe en el nuestro se nos ocurrieran razones de tanto peso y argumentos tan al alcance de todas que ninguna cualquiera que fuese la clase o posicion que en la sociedad ocupase se crevese desobligada de adquirir un caudal de conocimientos en mil ocasiones mas util que en los intereses materiales con los que ilustrara su inteligencia para hacer frente a los azares de la exisdencia que el incierto porvenir en mayor o menor escala a cada una reserva no todas pueden ofrcer a aquel a quien entregando el corazon arbitro de los destinos de su vida grandes o pequenas fortunas ni aportar al matrimonio el oro que brilla ni la pedreria que deslumbra porque esto no esta al alcance sino de un reducido numero,168,8,1,7,0.0416666666666666,positiva,bien; desarrollo; educacion; inteligencia; mejor; porvenir; util; vida,peso
filipinas_000111,filipinas,111,mujer,mujer,"El capital mayor, la principal dote que da á la mujer toda suerte de aptitudes y le confiere todo género de derechos, la que hace merecedora y digna de cuanto por ella se haga, está en la misma mujer, es el fruto de su propio trabajo, son las perfecciones de su alma; es la cultura de su inteligencia, es un corazon puro y lleno de amor, dispuesto siempre al sacrificio, resignada al contratiempo, y en el que encuentre siempre el hombre algo nuevo, que le mantenga despierto el interés de los primeros tiempos Esta es la dote que el hombre que vale busca; y esta es la dote que la mujer, que es digna de el ofrece.",el capital mayor la principal dote que da a la mujer toda suerte de aptitudes y le confiere todo genero de derechos la que hace merecedora y digna de cuanto por ella se haga esta en la misma mujer es el fruto de su propio trabajo son las perfecciones de su alma es la cultura de su inteligencia es un corazon puro y lleno de amor dispuesto siempre al sacrificio resignada al contratiempo y en el que encuentre siempre el hombre algo nuevo que le mantenga despierto el interes de los primeros tiempos esta es la dote que el hombre que vale busca y esta es la dote que la mujer que es digna de el ofrece,117,7,0,7,0.0598290598290598,positiva,alma; amor; cultura; digna; inteligencia; puro,
filipinas_001183,filipinas,1183,mujer,mujer,"La mujer ilustrada es el porvenir brillante, la libertad, la bondad, el bienestar, todo lo que necesitamos para la conquista del magnífico ideal de amor y justicia. sea Stabie E Los mejores veniculos que nay en el Extremo Oriente.",la mujer ilustrada es el porvenir brillante la libertad la bondad el bienestar todo lo que necesitamos para la conquista del magnifico ideal de amor y justicia sea stabie e los mejores veniculos que nay en el extremo oriente,39,7,0,7,0.1794871794871795,positiva,amor; bienestar; bondad; ilustrada; justicia; libertad; porvenir,
filipinas_001690,filipinas,1690,mujer,madre,"Aquellas palabras deben ser acogidas con respeto y amor, ellas han de estar grabadas en el corazón de aquellos á quienes se dirije, aquella voz no ha de perderse en la inmensidad del espacio; en su lado estaban la jóven y el niño. —Me muero, hija del alma. —Madre, tranquilícese. —Hijo, á ese niño que en tu brazo tienes. has de amarle con aquel amor con que yo te amé; te has de afanar en darle la educación é instrucción que yo te dí, y... procura, y esto sea mi recuerdo á tí, hacerle, hija del alma... amante para su Dios y útil para su Pátria! Y diciendo esto, expiró.",aquellas palabras deben ser acogidas con respeto y amor ellas han de estar grabadas en el corazon de aquellos a quienes se dirije aquella voz no ha de perderse en la inmensidad del espacio en su lado estaban la joven y el nino me muero hija del alma madre tranquilicese hijo a ese nino que en tu brazo tienes has de amarle con aquel amor con que yo te ame te has de afanar en darle la educacion e instruccion que yo te di y procura y esto sea mi recuerdo a ti hacerle hija del alma amante para su dios y util para su patria y diciendo esto expiro,110,7,0,7,0.0636363636363636,positiva,alma; amor; educacion; instruccion; util,
filipinas_001929,filipinas,1929,mujer,madre,"Todo era alegría y algazara Y ¿por qué no habían de gozar de la alegría más pura, del gozo más grande, como son la alegría y el gozo del triunfo y de la victoria, si para alcanzarla han expuesto á la muerte sus propias vidas? Más la hermosa y gentil Beatriz la excelente maestra de Alfonso triste estaba, porque en aquella victoria había perdido a aquel á quien amaba con amor de madre.",todo era alegria y algazara y por que no habian de gozar de la alegria mas pura del gozo mas grande como son la alegria y el gozo del triunfo y de la victoria si para alcanzarla han expuesto a la muerte sus propias vidas mas la hermosa y gentil beatriz la excelente maestra de alfonso triste estaba porque en aquella victoria habia perdido a aquel a quien amaba con amor de madre,73,9,2,7,0.0958904109589041,positiva,alegria; amor; hermosa; pura; triunfo; victoria,muerte; triste
filipinas_000338,filipinas,338,mujer,mujer,"La mujer sin una educación sólida, si un rasgo de heroismo, si una ráfaga del fuego sagrado de la virtud inculca en su hijo, se lo debe al sublime instinto maternal, y, por lo mismo que es solo el instinto y no la razon quien la guía está sujeta á caer en el error. ""FILIPINAS"" 197 EL ARTE DE AGRADAR (Continuación) La coqueta no es más que vanidad, engaño y egoismo; puede provocar un instante la atención; pero la sequedad de su corazon aleja pronto á los que sus manejos han logrado seducir; la envidia la devora, porque no puede soportar ni la juventud, ni la belleza, ni el éxito de las otras mujeres, la coqueta es fantastíca y muchas veces cáustica y ágria; cuenta tantos enemigos como se ha podido crear de adoradores de un día ó de una hora.",la mujer sin una educacion solida si un rasgo de heroismo si una rafaga del fuego sagrado de la virtud inculca en su hijo se lo debe al sublime instinto maternal y por lo mismo que es solo el instinto y no la razon quien la guia esta sujeta a caer en el error filipinas 197 el arte de agradar continuacion la coqueta no es mas que vanidad engano y egoismo puede provocar un instante la atencion pero la sequedad de su corazon aleja pronto a los que sus manejos han logrado seducir la envidia la devora porque no puede soportar ni la juventud ni la belleza ni el exito de las otras mujeres la coqueta es fantastica y muchas veces caustica y agria cuenta tantos enemigos como se ha podido crear de adoradores de un dia o de una hora,141,7,1,6,0.0425531914893617,positiva,belleza; educacion; heroismo; razon; sagrado; sublime; virtud,enemigos
filipinas_000338,filipinas,338,mujer,mujeres,"La mujer sin una educación sólida, si un rasgo de heroismo, si una ráfaga del fuego sagrado de la virtud inculca en su hijo, se lo debe al sublime instinto maternal, y, por lo mismo que es solo el instinto y no la razon quien la guía está sujeta á caer en el error. ""FILIPINAS"" 197 EL ARTE DE AGRADAR (Continuación) La coqueta no es más que vanidad, engaño y egoismo; puede provocar un instante la atención; pero la sequedad de su corazon aleja pronto á los que sus manejos han logrado seducir; la envidia la devora, porque no puede soportar ni la juventud, ni la belleza, ni el éxito de las otras mujeres, la coqueta es fantastíca y muchas veces cáustica y ágria; cuenta tantos enemigos como se ha podido crear de adoradores de un día ó de una hora.",la mujer sin una educacion solida si un rasgo de heroismo si una rafaga del fuego sagrado de la virtud inculca en su hijo se lo debe al sublime instinto maternal y por lo mismo que es solo el instinto y no la razon quien la guia esta sujeta a caer en el error filipinas 197 el arte de agradar continuacion la coqueta no es mas que vanidad engano y egoismo puede provocar un instante la atencion pero la sequedad de su corazon aleja pronto a los que sus manejos han logrado seducir la envidia la devora porque no puede soportar ni la juventud ni la belleza ni el exito de las otras mujeres la coqueta es fantastica y muchas veces caustica y agria cuenta tantos enemigos como se ha podido crear de adoradores de un dia o de una hora,141,7,1,6,0.0425531914893617,positiva,belleza; educacion; heroismo; razon; sagrado; sublime; virtud,enemigos
filipinas_000523,filipinas,523,patria,pueblo,"Con la perseverancia y amor al trabajo conquistaron elevados puestos en la sociedad muchas hijas del pueblo. —No es extraño,—me contestó parando su paso y con una voz sin eco.—Estáis en la mansión de la muerte. —¡Dios míol con qué todos los que están á mi vista son....? —¡Muertos! ¡Muertos! —¿Yo, estoy muerta también? —Nó, estaís viva aún; pero por un especial favor pasais entre nosotros la noche de difuntos. —¿Estamos en la noche de difuntos? —Sí.",con la perseverancia y amor al trabajo conquistaron elevados puestos en la sociedad muchas hijas del pueblo no es extrano me contesto parando su paso y con una voz sin eco estais en la mansion de la muerte dios miol con que todos los que estan a mi vista son muertos muertos yo estoy muerta tambien no estais viva aun pero por un especial favor pasais entre nosotros la noche de difuntos estamos en la noche de difuntos si,79,1,2,-1,-0.0126582278481012,negativa,amor,muerta; muerte
filipinas_001209,filipinas,1209,patria,pueblo,"¿Qué mal. había, realmente, en ello? Esos americanos no ron ente maliciosa y salvaje como los bagontaos del pueblo.",que mal habia realmente en ello esos americanos no ron ente maliciosa y salvaje como los bagontaos del pueblo,19,0,1,-1,-0.0526315789473684,negativa,,mal
filipinas_001233,filipinas,1233,patria,pueblo,"No iria acaso, con el maestro, á América, para ver cosas grandes y raras y vestir trajes suntuosos y rutilantes jovas? En cambio, en este hnmilde pueblo, casándose con Guillermo, languidecería como su muerta madre.",no iria acaso con el maestro a america para ver cosas grandes y raras y vestir trajes suntuosos y rutilantes jovas en cambio en este hnmilde pueblo casandose con guillermo languideceria como su muerta madre,35,0,1,-1,-0.0285714285714285,negativa,,muerta
filipinas_001627,filipinas,1627,patria,pueblo,"En Junio de 1766 arrojó cenizas, arenas y grandes piedras, sintiéndose repetidos temblores.—El 23 de Octubre de 1767 tuvo lugar una muy terrible, que destruyó totalmente el pueblo de Malinaw y ocasionó grandes daños á los de Cagsawa, Camalig, Budyaw, Guinobatan, Polangui y Ligaw.",en junio de 1766 arrojo cenizas arenas y grandes piedras sintiendose repetidos temblores el 23 de octubre de 1767 tuvo lugar una muy terrible que destruyo totalmente el pueblo de malinaw y ocasiono grandes danos a los de cagsawa camalig budyaw guinobatan polangui y ligaw,45,0,1,-1,-0.0222222222222222,negativa,,danos
filipinas_001927,filipinas,1927,patria,pueblo,Venció el pueblo contra el enemigo invasor.,vencio el pueblo contra el enemigo invasor,7,0,1,-1,-0.1428571428571428,negativa,,enemigo
filipinas_000247,filipinas,247,patria,patriótico,"Aquellas delicadezas inesperadas la conmovieron, sumiéndola en extraña melancolía, que duró poco, porque pensó que tal vez el principe, al ser como le pintó la fama y como ella lo suponía, la haría sufrir las agonias del martirio si no la daba ocasión de salir victoriosa en la magna empresa que su patriótico espíritu acariciaba....",aquellas delicadezas inesperadas la conmovieron sumiendola en extrana melancolia que duro poco porque penso que tal vez el principe al ser como le pinto la fama y como ella lo suponia la haria sufrir las agonias del martirio si no la daba ocasion de salir victoriosa en la magna empresa que su patriotico espiritu acariciaba,55,1,3,-2,-0.0363636363636363,negativa,victoriosa,duro; melancolia; sufrir
filipinas_001467,filipinas,1467,patria,patriótico,"P A MANAL O EDA POR Y PARA LA MUJER Hagan os que comprendan nuestros hijos el abisno existente entre el sentimiento patriótico y el goismo mal llamado patriotismo, en nombre del cual los pueblos fuertes oprimen á los débiles, en nombie del cual la-Europa del siglo I tomó las armas para quiméricas reivindicaciones y el alba del nuevo siglo tuyo que piesenciar inauditas violencias.",p a manal o eda por y para la mujer hagan os que comprendan nuestros hijos el abisno existente entre el sentimiento patriotico y el goismo mal llamado patriotismo en nombre del cual los pueblos fuertes oprimen a los debiles en nombie del cual la europa del siglo i tomo las armas para quimericas reivindicaciones y el alba del nuevo siglo tuyo que piesenciar inauditas violencias,66,0,2,-2,-0.0303030303030303,negativa,,debiles; mal
filipinas_001467,filipinas,1467,patria,patriotismo,"P A MANAL O EDA POR Y PARA LA MUJER Hagan os que comprendan nuestros hijos el abisno existente entre el sentimiento patriótico y el goismo mal llamado patriotismo, en nombre del cual los pueblos fuertes oprimen á los débiles, en nombie del cual la-Europa del siglo I tomó las armas para quiméricas reivindicaciones y el alba del nuevo siglo tuyo que piesenciar inauditas violencias.",p a manal o eda por y para la mujer hagan os que comprendan nuestros hijos el abisno existente entre el sentimiento patriotico y el goismo mal llamado patriotismo en nombre del cual los pueblos fuertes oprimen a los debiles en nombie del cual la europa del siglo i tomo las armas para quimericas reivindicaciones y el alba del nuevo siglo tuyo que piesenciar inauditas violencias,66,0,2,-2,-0.0303030303030303,negativa,,debiles; mal
filipinas_000240,filipinas,240,patria,pueblo,"Á ella acudió el pueblo, aconsejado por el obispo, en súplica de que se entregara á los emisarios del impío principe.",a ella acudio el pueblo aconsejado por el obispo en suplica de que se entregara a los emisarios del impio principe,21,0,0,0,0.0,neutra,,
filipinas_000249,filipinas,249,patria,pueblo,"Termina en la página 238 (1) Con el mismo nombre se distingue todavía, en el pueblo de Buera, á la casa de los descendientes de la legendaria doncella, que llevan hoy otro apellido.",termina en la pagina 238 1 con el mismo nombre se distingue todavia en el pueblo de buera a la casa de los descendientes de la legendaria doncella que llevan hoy otro apellido,33,0,0,0,0.0,neutra,,
filipinas_000335,filipinas,335,patria,pueblo,"Las colinas en donde se habian amontonado tantas riquezas, eran ahora grandes masas de rosas estériles, que no podían dar provecho alguno, en las que no crecería el maíz, y sin maíz el pueblo no podía vivir! Algo más que pavoroso era el futuro! Hace pocos años se descubrieron nuevas minas en los alrededores, y los americanos y otros extranjeros principiaron á venir aquí.",las colinas en donde se habian amontonado tantas riquezas eran ahora grandes masas de rosas esteriles que no podian dar provecho alguno en las que no creceria el maiz y sin maiz el pueblo no podia vivir algo mas que pavoroso era el futuro hace pocos anos se descubrieron nuevas minas en los alrededores y los americanos y otros extranjeros principiaron a venir aqui,64,0,0,0,0.0,neutra,,
filipinas_000409,filipinas,409,patria,pueblo,"Su iglesia, --que tal vez dió nombre al pueblo, —era hace siglos, quizás cuando la anarquía árabe hizo surgir los reinos de taifas, suntuoso alcázar de un principe musulmán, pariente tal vez de Almostaín, que dominaba á Zaragoza.",su iglesia que tal vez dio nombre al pueblo era hace siglos quizas cuando la anarquia arabe hizo surgir los reinos de taifas suntuoso alcazar de un principe musulman pariente tal vez de almostain que dominaba a zaragoza,38,0,0,0,0.0,neutra,,
filipinas_000536,filipinas,536,patria,pueblo,Martin Ocampo hace un llamamiento al pueblo filipino para la organización de una Compania.,martin ocampo hace un llamamiento al pueblo filipino para la organizacion de una compania,14,0,0,0,0.0,neutra,,
filipinas_000537,filipinas,537,patria,nacional,"Nacional Economica de Filipinas con un capital de P200.000, diciendo que es un suicidio cruzarse de brazos.",nacional economica de filipinas con un capital de p200 000 diciendo que es un suicidio cruzarse de brazos,18,0,0,0,0.0,neutra,,
filipinas_000538,filipinas,538,patria,nacional,"Hace algunos meses este humilde semanario hizo lo mismo con el fin de formar una COMPANIA NACIONAL DE MUJERES, y nuestros clamores perdiéronse lastimosamente en el desierto de la indiferencia.",hace algunos meses este humilde semanario hizo lo mismo con el fin de formar una compania nacional de mujeres y nuestros clamores perdieronse lastimosamente en el desierto de la indiferencia,30,0,0,0,0.0,neutra,,
filipinas_000555,filipinas,555,patria,pueblo,"Williams, americano, estafetero del pueblo de Parang-parang, Mindanao, presentó. hace algún tiempo denuncia de que la Oficina de Correos á su cargo ha sido robada; más, como, al practicar las debidas investigaciones resultase que no ha habido semejante robo, sino que notaba la falta de P5.666 en las cuentas del acusado, prosedirse á la detención de este, asi como á la del empleado á sur órdenes Basilio Martinez.",williams americano estafetero del pueblo de parang parang mindanao presento hace algun tiempo denuncia de que la oficina de correos a su cargo ha sido robada mas como al practicar las debidas investigaciones resultase que no ha habido semejante robo sino que notaba la falta de p5 666 en las cuentas del acusado prosedirse a la detencion de este asi como a la del empleado a sur ordenes basilio martinez,70,0,0,0,0.0,neutra,,
filipinas_000743,filipinas,743,patria,pueblo,"Esto sucedió hace pocos años, y el Presidente con este motivo se ató con un lazo más al pueblo de esta vieja población.",esto sucedio hace pocos anos y el presidente con este motivo se ato con un lazo mas al pueblo de esta vieja poblacion,23,0,0,0,0.0,neutra,,
filipinas_000871,filipinas,871,patria,patriota,"Vivió en San Felipe de 1792 á 1798, y una lápida allí dice la historia de este amado patriota que fué condenado á muerte en Chihuahuaen 1811 y su cabeza llevada á Guanajuato y colgada en la esquina de Alhondigna y Graniditas: el odioso gancho que sirvió para ello so ve hoy todavía en el edificio.",vivio en san felipe de 1792 a 1798 y una lapida alli dice la historia de este amado patriota que fue condenado a muerte en chihuahuaen 1811 y su cabeza llevada a guanajuato y colgada en la esquina de alhondigna y graniditas el odioso gancho que sirvio para ello so ve hoy todavia en el edificio,56,1,1,0,0.0,neutra,amado,muerte
filipinas_001897,filipinas,1897,patria,patria,"Fomentarán este amor tu afición á la lectura de la vida de nuestros héroes, la generosidad de tu alma, este sentimiento magnánimo que consiste en amar el bienestar y la felicidad de los otros, cual se ama el suyo, y perfeccionase hasta tal punto este sentimiento que llegue al heróico grado de desear la felicidad de los demás á costa del sacrificio propio. -Y hubo ya alguien que asi amara á la Pátria? -Sí. -¿Quién es? -Rizal; nuestro héroe, nuestro maestro en la escuela del patriotismo. —Prosigue, mi querida hermana.",fomentaran este amor tu aficion a la lectura de la vida de nuestros heroes la generosidad de tu alma este sentimiento magnanimo que consiste en amar el bienestar y la felicidad de los otros cual se ama el suyo y perfeccionase hasta tal punto este sentimiento que llegue al heroico grado de desear la felicidad de los demas a costa del sacrificio propio y hubo ya alguien que asi amara a la patria si quien es rizal nuestro heroe nuestro maestro en la escuela del patriotismo prosigue mi querida hermana,90,8,0,8,0.0888888888888888,positiva,alma; amar; amor; bienestar; felicidad; heroico; vida,
filipinas_001897,filipinas,1897,patria,patriotismo,"Fomentarán este amor tu afición á la lectura de la vida de nuestros héroes, la generosidad de tu alma, este sentimiento magnánimo que consiste en amar el bienestar y la felicidad de los otros, cual se ama el suyo, y perfeccionase hasta tal punto este sentimiento que llegue al heróico grado de desear la felicidad de los demás á costa del sacrificio propio. -Y hubo ya alguien que asi amara á la Pátria? -Sí. -¿Quién es? -Rizal; nuestro héroe, nuestro maestro en la escuela del patriotismo. —Prosigue, mi querida hermana.",fomentaran este amor tu aficion a la lectura de la vida de nuestros heroes la generosidad de tu alma este sentimiento magnanimo que consiste en amar el bienestar y la felicidad de los otros cual se ama el suyo y perfeccionase hasta tal punto este sentimiento que llegue al heroico grado de desear la felicidad de los demas a costa del sacrificio propio y hubo ya alguien que asi amara a la patria si quien es rizal nuestro heroe nuestro maestro en la escuela del patriotismo prosigue mi querida hermana,90,8,0,8,0.0888888888888888,positiva,alma; amar; amor; bienestar; felicidad; heroico; vida,
filipinas_001690,filipinas,1690,patria,patria,"Aquellas palabras deben ser acogidas con respeto y amor, ellas han de estar grabadas en el corazón de aquellos á quienes se dirije, aquella voz no ha de perderse en la inmensidad del espacio; en su lado estaban la jóven y el niño. —Me muero, hija del alma. —Madre, tranquilícese. —Hijo, á ese niño que en tu brazo tienes. has de amarle con aquel amor con que yo te amé; te has de afanar en darle la educación é instrucción que yo te dí, y... procura, y esto sea mi recuerdo á tí, hacerle, hija del alma... amante para su Dios y útil para su Pátria! Y diciendo esto, expiró.",aquellas palabras deben ser acogidas con respeto y amor ellas han de estar grabadas en el corazon de aquellos a quienes se dirije aquella voz no ha de perderse en la inmensidad del espacio en su lado estaban la joven y el nino me muero hija del alma madre tranquilicese hijo a ese nino que en tu brazo tienes has de amarle con aquel amor con que yo te ame te has de afanar en darle la educacion e instruccion que yo te di y procura y esto sea mi recuerdo a ti hacerle hija del alma amante para su dios y util para su patria y diciendo esto expiro,110,7,0,7,0.0636363636363636,positiva,alma; amor; educacion; instruccion; util,
filipinas_000392,filipinas,392,patria,patriotismo,"Iguala,—creo yo.—en grandeza á la de los célebres amantes de Teruel y supera á los sublimes rasgos de Agustina de Aragón y la condesa de Bureta, en la Edadmoderna, y en la antigua á la valentía y laentereza de la bíblica Judith, porque estas admiradas mujeres pelearon inflamadas sólo por sufé, por su amor pátrio, mientras que la heroína de Alquézar se vió en el triste y descorazonador dilema de elegir entre su exaltada pasión amorosa y su ferviente patriotismo, entre la alegría de su alma y la libertad y el triunfode los suyos....",iguala creo yo en grandeza a la de los celebres amantes de teruel y supera a los sublimes rasgos de agustina de aragon y la condesa de bureta en la edadmoderna y en la antigua a la valentia y laentereza de la biblica judith porque estas admiradas mujeres pelearon inflamadas solo por sufe por su amor patrio mientras que la heroina de alquezar se vio en el triste y descorazonador dilema de elegir entre su exaltada pasion amorosa y su ferviente patriotismo entre la alegria de su alma y la libertad y el triunfode los suyos,96,6,1,5,0.0520833333333333,positiva,alegria; alma; amantes; amor; libertad; valentia,triste
filipinas_001331,filipinas,1331,patria,patria,"Con gran pesar nuestro hemos observado que muchas de nuestras hermanas se muestran nún indiferentes y apaticas en las cosas que conciernen á nuestro pueblo, no se interesan siquiera por su ilustración y cultura, convencidas de que los pocos conocimientos que poseen son ya bastantes para la vida práctica y que la salud de la Pátria no las ha de afectar en lo más mínimo.",con gran pesar nuestro hemos observado que muchas de nuestras hermanas se muestran nun indiferentes y apaticas en las cosas que conciernen a nuestro pueblo no se interesan siquiera por su ilustracion y cultura convencidas de que los pocos conocimientos que poseen son ya bastantes para la vida practica y que la salud de la patria no las ha de afectar en lo mas minimo,65,4,0,4,0.0615384615384615,positiva,cultura; ilustracion; salud; vida,
filipinas_001331,filipinas,1331,patria,pueblo,"Con gran pesar nuestro hemos observado que muchas de nuestras hermanas se muestran nún indiferentes y apaticas en las cosas que conciernen á nuestro pueblo, no se interesan siquiera por su ilustración y cultura, convencidas de que los pocos conocimientos que poseen son ya bastantes para la vida práctica y que la salud de la Pátria no las ha de afectar en lo más mínimo.",con gran pesar nuestro hemos observado que muchas de nuestras hermanas se muestran nun indiferentes y apaticas en las cosas que conciernen a nuestro pueblo no se interesan siquiera por su ilustracion y cultura convencidas de que los pocos conocimientos que poseen son ya bastantes para la vida practica y que la salud de la patria no las ha de afectar en lo mas minimo,65,4,0,4,0.0615384615384615,positiva,cultura; ilustracion; salud; vida,
