sentence_id,documento,orden_frase,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
femina_003779,femina,3779,"Cada ser que en Natura vive y siente de dedica sus gracias al Creador porque el hombre, apesar de ser consciente lamenudo rehuve de su amor. (Violeta, CE.",cada ser que en natura vive y siente de dedica sus gracias al creador porque el hombre apesar de ser consciente lamenudo rehuve de su amor violeta ce,28,1,0,1,0.03571428571428571,positiva,amor,
femina_003782,femina,3782,San Cristóbal Abril de 1923.,san cristobal abril de 1923,5,0,0,0,0.0,neutra,,
femina_003783,femina,3783,"Femina Página 2 SRTA, AMERICA A.",femina pagina 2 srta america a,6,0,0,0,0.0,neutra,,
femina_003784,femina,3784,"ORDOREZ. suave y delicada por de los verre es macorisanos De ""Feminismo Internacional Versión de Maz Henriquez Ureña.",ordorez suave y delicada por de los verre es macorisanos de feminismo internacional version de maz henriquez urena,18,1,0,1,0.05555555555555555,positiva,delicada,
femina_003785,femina,3785,LA VIDA DE LOS MUERTOS.,la vida de los muertos,5,1,0,1,0.2,positiva,vida,
femina_003786,femina,3786,TARDE DE LLUVIA.,tarde de lluvia,3,0,0,0,0.0,neutra,,
femina_003787,femina,3787,Cuando sobre nosotros la cruz triste y piadosa planten pues va la tierra nos habrá sepultadorevivira tu cuerpo en un lirio nevado. naciendo de mi carne una sangrienta rosa.,cuando sobre nosotros la cruz triste y piadosa planten pues va la tierra nos habra sepultadorevivira tu cuerpo en un lirio nevado naciendo de mi carne una sangrienta rosa,29,0,1,-1,-0.034482758620689655,negativa,,triste
femina_003788,femina,3788,"Y en su fúnebre vuelo de olvido, silenciosa, asa Muerte divina, que tu verso ha cantado, mos trazará en el cielo, con lento rimo alado, hacia los astros nuevos, una senda radiosaY llegando hasta el sol, en su fragua viviente irán nuestros espíritus a fundirse en la adiente felicidad que irradian las llamas de esa piraAl par que, consagrando al cantor o al amigo, mos dejará la Gloria vivir bajo su abrigocon las sombras augustas que hizo hermanas la lira.",y en su funebre vuelo de olvido silenciosa asa muerte divina que tu verso ha cantado mos trazara en el cielo con lento rimo alado hacia los astros nuevos una senda radiosay llegando hasta el sol en su fragua viviente iran nuestros espiritus a fundirse en la adiente felicidad que irradian las llamas de esa piraal par que consagrando al cantor o al amigo mos dejara la gloria vivir bajo su abrigocon las sombras augustas que hizo hermanas la lira,80,2,2,0,0.0,neutra,felicidad; gloria,muerte; sombras
femina_003789,femina,3789,Tiende su cortina gris de muselinala luvia remeda blando lloro el agua sobre los cristales: patalos de sedaMoran los rosalos y en la lejanía la ciudad parece un paisaje al lapiz que se desvanece.,tiende su cortina gris de muselinala luvia remeda blando lloro el agua sobre los cristales patalos de sedamoran los rosalos y en la lejania la ciudad parece un paisaje al lapiz que se desvanece,34,0,0,0,0.0,neutra,,
femina_003790,femina,3790,"Ilusión, que un día fuiste en mi sombría vida, como un ravo de sol luminoso hoy en esta tarde palida, te siento entre el quelumbroso sibido del viento. como la tristeza de un eco perdido que acaricia un momento mi oido.",ilusion que un dia fuiste en mi sombria vida como un ravo de sol luminoso hoy en esta tarde palida te siento entre el quelumbroso sibido del viento como la tristeza de un eco perdido que acaricia un momento mi oido,41,2,1,1,0.024390243902439025,positiva,luminoso; vida,tristeza
femina_003791,femina,3791,JOSE MARíA DE HEREDIA.,jose maria de heredia,4,0,0,0,0.0,neutra,,
femina_003794,femina,3794,"El voto femenino en San Luis Potos, México.",el voto femenino en san luis potos mexico,8,0,0,0,0.0,neutra,,
femina_003795,femina,3795,"El Gobernador del Estado de San Luis de Potosí, México, hombre moderno y progresista, inició que le fuera concedido el voto á la mujer en aquel Estado.",el gobernador del estado de san luis de potosi mexico hombre moderno y progresista inicio que le fuera concedido el voto a la mujer en aquel estado,27,1,0,1,0.037037037037037035,positiva,moderno,
femina_003796,femina,3796,"La iniciativa tuvo muchos opositores; pero finalmente la Comisión que había hecho el dictamen adverso, lo aprobó después de haberlo sujetado á algunas reformas.",la iniciativa tuvo muchos opositores pero finalmente la comision que habia hecho el dictamen adverso lo aprobo despues de haberlo sujetado a algunas reformas,24,0,0,0,0.0,neutra,,
femina_003797,femina,3797,La minuta del decreto que se envió al Sr.,la minuta del decreto que se envio al sr,9,0,0,0,0.0,neutra,,
femina_003798,femina,3798,"Gobernador de San Luis de Potosí dice así respecto á lo que se refiere al voto femenino: ""Por lo que respecta á la mujer, solo podrán votar las mayores de edad que sepan leer y escribir.",gobernador de san luis de potosi dice asi respecto a lo que se refiere al voto femenino por lo que respecta a la mujer solo podran votar las mayores de edad que sepan leer y escribir,36,0,0,0,0.0,neutra,,
femina_003799,femina,3799,"Comenzarán a ejercer este derecho y el de ser elegibles, hasta las elecciones que se verifiquen, después del 31 de Julio de 1924 y solamente en elecciones municipales.",comenzaran a ejercer este derecho y el de ser elegibles hasta las elecciones que se verifiquen despues del 31 de julio de 1924 y solamente en elecciones municipales,28,0,0,0,0.0,neutra,,
femina_003800,femina,3800,Hasta después del 31 de julio de 1925 se hará extensivo el derecho de voto activo y pasivo de la mujer á los demás actos del sufragio.,hasta despues del 31 de julio de 1925 se hara extensivo el derecho de voto activo y pasivo de la mujer a los demas actos del sufragio,27,0,0,0,0.0,neutra,,
femina_003801,femina,3801,"Las mujeres que formen parte de asociaciones religiosas, las asiladas y educandas en colegios por miembros de esas asociaciones no tendrán derecho al voto.",las mujeres que formen parte de asociaciones religiosas las asiladas y educandas en colegios por miembros de esas asociaciones no tendran derecho al voto,24,0,0,0,0.0,neutra,,
femina_003802,femina,3802,Página 9 HERMOSA EPISTOLA Ne York City Abril de 1923.,pagina 9 hermosa epistola ne york city abril de 1923,10,1,0,1,0.1,positiva,hermosa,
femina_003803,femina,3803,"Muy distinguidas señoritas y finas compañeras: He tenido el placer de recibir la atenta de das, asi como los ciemplares de su interesante revista amina, es una patente demostración de las atitudes de ds que se unen en eficaz compañerismo auna sola finaligad, la de ser útiles á su sexo al que entregan por medio de su periódico, como ofrenda todo lo que encierra suespiritin de hallo y de bueno, Permitanme quelas felicite muy sinceramente por sus nobilísimos esfuerzos y por su desinteres que ha asegurado el triunfo de su obra. en con gusto el cange entre nuestras revistas.",muy distinguidas senoritas y finas companeras he tenido el placer de recibir la atenta de das asi como los ciemplares de su interesante revista amina es una patente demostracion de las atitudes de ds que se unen en eficaz companerismo auna sola finaligad la de ser utiles a su sexo al que entregan por medio de su periodico como ofrenda todo lo que encierra suespiritin de hallo y de bueno permitanme quelas felicite muy sinceramente por sus nobilisimos esfuerzos y por su desinteres que ha asegurado el triunfo de su obra en con gusto el cange entre nuestras revistas,99,2,0,2,0.020202020202020204,positiva,triunfo; utiles,
femina_003804,femina,3804,"Es un deber nuestro el ayudarnos mutamente, Mucho les agradecemos las lineas. que le dedican á nuestra labor, y la propaganda que le han hecho desde las columnas de su periódico a aminismo Internicional.",es un deber nuestro el ayudarnos mutamente mucho les agradecemos las lineas que le dedican a nuestra labor y la propaganda que le han hecho desde las columnas de su periodico a aminismo internicional,34,0,0,0,0.0,neutra,,
femina_003805,femina,3805,A mi vez. tendra gran satisfacción refriéndome a Pámima y a las que con tanto acierto la dirijen.,a mi vez tendra gran satisfaccion refriendome a pamima y a las que con tanto acierto la dirijen,18,0,0,0,0.0,neutra,,
femina_003806,femina,3806,"Tengan la bondad de remitirme sus clichés, para lustrar mi resea con los retratos de de Con todo gusto publicaremos siempre los clichés de las damas dominicanas que hayan hecho algunaobra digna de mencionarse, y que sirva de estimulo a nuestro sexo.",tengan la bondad de remitirme sus cliches para lustrar mi resea con los retratos de de con todo gusto publicaremos siempre los cliches de las damas dominicanas que hayan hecho algunaobra digna de mencionarse y que sirva de estimulo a nuestro sexo,42,2,0,2,0.047619047619047616,positiva,bondad; digna,
femina_003807,femina,3807,"Los clichés que nos en en, vendrán en calidad de prestados, y se los devolveremos inmediatamente después de haberlos usado.",los cliches que nos en en vendran en calidad de prestados y se los devolveremos inmediatamente despues de haberlos usado,20,0,0,0,0.0,neutra,,
femina_003808,femina,3808,Porque pueda ser que tengan que volver a hacer uso de ellos en alguna otra ocasión.,porque pueda ser que tengan que volver a hacer uso de ellos en alguna otra ocasion,16,0,0,0,0.0,neutra,,
femina_003809,femina,3809,"Baio estas mismas condiciones, ponemos a su disposición los clichés que nosotros semos. menos aquellos que pertenercan á las personas que aparecen en nuestra revista.",baio estas mismas condiciones ponemos a su disposicion los cliches que nosotros semos menos aquellos que pertenercan a las personas que aparecen en nuestra revista,25,0,0,0,0.0,neutra,,
femina_003810,femina,3810,"Debo participarles a Uds, que la Liga Internacional de Mujeres bricas e Hispanoamericanas, es una alianza entre todas las mujeres de habla castellana, mujeres consciontes, de pen samiento y de corazón, y progresistas, pero que konocen y saben defender los intereses de su hogar de su patria y de su sexo.",debo participarles a uds que la liga internacional de mujeres bricas e hispanoamericanas es una alianza entre todas las mujeres de habla castellana mujeres consciontes de pen samiento y de corazon y progresistas pero que konocen y saben defender los intereses de su hogar de su patria y de su sexo,51,0,0,0,0.0,neutra,,
femina_003811,femina,3811,"Y desde el momento que Uds poseen todos estos requísitos que se requieren para ingresar a la Liga, me es muy grato manifestarles que han sido designadas para tener la representación de nuestra sociedad en esa República.",y desde el momento que uds poseen todos estos requisitos que se requieren para ingresar a la liga me es muy grato manifestarles que han sido designadas para tener la representacion de nuestra sociedad en esa republica,37,1,0,1,0.02702702702702703,positiva,grato,
femina_003812,femina,3812,"Por lo tanto, les suplico atentamente se sirvan aceptar dicha repreSentación, y de formar entre ds mismas el Comité de Cooperación Internacional de la Liga en esa República Dominicana, Tenemos ya varios centros muchas representantes en España, varios paises Hispanamericanos especialmente en mi patria Mérico, donde la sociedad cuentacon el apovo y la cooperación de todas las mujeres de valer.",por lo tanto les suplico atentamente se sirvan aceptar dicha representacion y de formar entre ds mismas el comite de cooperacion internacional de la liga en esa republica dominicana tenemos ya varios centros muchas representantes en espana varios paises hispanamericanos especialmente en mi patria merico donde la sociedad cuentacon el apovo y la cooperacion de todas las mujeres de valer,60,1,0,1,0.016666666666666666,positiva,dicha,
femina_003813,femina,3813,"Aprovecho esta oportunidad para ponerme á sus ordenes, como su muy atenta correligionaria y amiga, MAYO.",aprovecho esta oportunidad para ponerme a sus ordenes como su muy atenta correligionaria y amiga mayo,16,0,0,0,0.0,neutra,,
femina_003814,femina,3814,"Salve mes oloroso á tierra bumedecida que llegas en tu carro pletórico de rosas ni corazón poeta celebra tu venida cantando sus ingenuas baladas amorosas Salve mes de lluvias tempraneras, que llevas más vigor la savia que nutre los maizales. bello mes dine a los árboles revistes de hojas nuevas, y cubres tal de nive de for los cafetales Razón tiene en vestirse de gala la pradera si en un carro omposo llega la Primavera triunfal envuelta en gasas de polícromo tul Cúbreme con tus rosas, para sentir ioh Mayo! embriagada de arromas en un dulce des mayoque se me va la vida en un ensueño azul.",salve mes oloroso a tierra bumedecida que llegas en tu carro pletorico de rosas ni corazon poeta celebra tu venida cantando sus ingenuas baladas amorosas salve mes de lluvias tempraneras que llevas mas vigor la savia que nutre los maizales bello mes dine a los arboles revistes de hojas nuevas y cubres tal de nive de for los cafetales razon tiene en vestirse de gala la pradera si en un carro omposo llega la primavera triunfal envuelta en gasas de policromo tul cubreme con tus rosas para sentir ioh mayo embriagada de arromas en un dulce des mayoque se me va la vida en un ensueno azul,107,4,0,4,0.037383177570093455,positiva,bello; dulce; razon; vida,
femina_003816,femina,3816,ELENA ARIZMENDI DUERSCH.,elena arizmendi duersch,3,0,0,0,0.0,neutra,,
femina_003817,femina,3817,"Fémina Página 10 de co de Ilustre huesped—En dias pasados fué huesped de la Ciudad Primada, el ilustre periodista cubano Sr.",femina pagina 10 de co de ilustre huesped en dias pasados fue huesped de la ciudad primada el ilustre periodista cubano sr,22,0,0,0,0.0,neutra,,
femina_003819,femina,3819,"José Manuel Govin, Presidente de la empresa de El Mundo de la Habana.",jose manuel govin presidente de la empresa de el mundo de la habana,13,0,0,0,0.0,neutra,,
femina_003820,femina,3820,"El Sr Govin trajo la alta misión de fundar en Santo Domingo el primer Comité de la Confederación de la Prensa Hispano Americana, en sucalidad de Delegado Especial de la Asociación de la Prensa Española, de Madrid.",el sr govin trajo la alta mision de fundar en santo domingo el primer comite de la confederacion de la prensa hispano americana en sucalidad de delegado especial de la asociacion de la prensa espanola de madrid,37,0,0,0,0.0,neutra,,
femina_003821,femina,3821,"El Alcázar de Colón, una de esas vetustas ruinas que nos hablan de la grandeza de otros tiempos, fué el sitio escolido para la celebración de ese soleme acto, que fué firmado por los principales periodistas concurrentes a tan trasendentalacontecimiento.",el alcazar de colon una de esas vetustas ruinas que nos hablan de la grandeza de otros tiempos fue el sitio escolido para la celebracion de ese soleme acto que fue firmado por los principales periodistas concurrentes a tan trasendentalacontecimiento,40,0,1,-1,-0.025,negativa,,ruinas
femina_003822,femina,3822,"Desde luego, esta feliz iniciativa culminará con la cristalización de uno de nuestros mas caros an helos la solidaridad entre los pueblos de la mismaraza i del mismo idioma, por medio de la presa Aunque tarde, presentamos al Sr.",desde luego esta feliz iniciativa culminara con la cristalizacion de uno de nuestros mas caros an helos la solidaridad entre los pueblos de la mismaraza i del mismo idioma por medio de la presa aunque tarde presentamos al sr,39,1,0,1,0.02564102564102564,positiva,feliz,
femina_003823,femina,3823,Govin nues tros saludos con toda consideración i respeto.,govin nues tros saludos con toda consideracion i respeto,9,0,0,0,0.0,neutra,,
femina_003824,femina,3824,Desgraciado incidente—Con profunda pena consignamos la noticia de la tragica muerte de nuestro amigo y colaborador el Sr.,desgraciado incidente con profunda pena consignamos la noticia de la tragica muerte de nuestro amigo y colaborador el sr,19,0,2,-2,-0.10526315789473684,negativa,,desgraciado; muerte
femina_003826,femina,3826,"Fernandez Tasito quien en un momento de hondo desencalto de la vida, puso fin á sus dias.",fernandez tasito quien en un momento de hondo desencalto de la vida puso fin a sus dias,17,1,0,1,0.058823529411764705,positiva,vida,
femina_003827,femina,3827,"Era el señor Fernandez un laborioso comercian te un ciudadano pacifico, da de vez en cuando se complacía en el cultivo de las letras.",era el senor fernandez un laborioso comercian te un ciudadano pacifico da de vez en cuando se complacia en el cultivo de las letras,24,1,0,1,0.041666666666666664,positiva,pacifico,
femina_003828,femina,3828,"Lamentamos la determinacion del amigo, que mo tuvo suficiente valor moral para soportar las contrariedades de la vida, i envíamos á sus deudos nuestro sentido pesame.",lamentamos la determinacion del amigo que mo tuvo suficiente valor moral para soportar las contrariedades de la vida i enviamos a sus deudos nuestro sentido pesame,26,2,0,2,0.07692307692307693,positiva,valor; vida,
femina_003829,femina,3829,Designacion honrosa—La distinguida dama intelectual Sra.,designacion honrosa la distinguida dama intelectual sra,7,2,0,2,0.2857142857142857,positiva,distinguida; honrosa,
femina_003830,femina,3830,"Elena Arzmendi de Duersch, directorade la revista neovorquina aminismo Internacional órgano de la Liga Internacional de mujures Ibérias e hispano americanas, nos hahonrado con la hermosa designación de instalaen esta república el Comité de Cooperación Internacional de la Liga.",elena arzmendi de duersch directorade la revista neovorquina aminismo internacional organo de la liga internacional de mujures iberias e hispano americanas nos hahonrado con la hermosa designacion de instalaen esta republica el comite de cooperacion internacional de la liga,39,1,0,1,0.02564102564102564,positiva,hermosa,
femina_003831,femina,3831,"Alaceptar gustosamente tan inmerecido honor kacemos un llamamiento á las damas cultas de muesara república que deseen cooperar á nuestra humilde labor, en la formacion de dicho Co mite, que tiene como finalidad, fomentar el acercamiento del progreso i la cultura de las mujeres laborando en defensa i enaltecimiento de nuestro sexo.",alaceptar gustosamente tan inmerecido honor kacemos un llamamiento a las damas cultas de muesara republica que deseen cooperar a nuestra humilde labor en la formacion de dicho co mite que tiene como finalidad fomentar el acercamiento del progreso i la cultura de las mujeres laborando en defensa i enaltecimiento de nuestro sexo,52,3,0,3,0.057692307692307696,positiva,cultura; honor; progreso,
femina_003832,femina,3832,"Agradecemos vivamente el alto honor de que nos ha hecho objeto la Sra, Arizendi de Duresch, i nos complacemos en ponernos nuevamente á sus ó denes.",agradecemos vivamente el alto honor de que nos ha hecho objeto la sra arizendi de duresch i nos complacemos en ponernos nuevamente a sus o denes,26,1,0,1,0.038461538461538464,positiva,honor,
femina_003833,femina,3833,"Manuel Fernandez Juncos—Recomendamos la lectura del artículo del chispeante escritor cuyo nombre. encabeza estas lineas, i quien, aunque españo de nacimiento, por haber pasado en Puerto Rico la mayor parte de su vida, se le considera como escritor borincano.",manuel fernandez juncos recomendamos la lectura del articulo del chispeante escritor cuyo nombre encabeza estas lineas i quien aunque espano de nacimiento por haber pasado en puerto rico la mayor parte de su vida se le considera como escritor borincano,40,1,0,1,0.025,positiva,vida,
femina_003834,femina,3834,"Puerto Rico linstrado""Ya está circulando la edición de la prestigiosa revista Puerto Rico Ilustrado, dedicada a Santo Domingo.",puerto rico linstrado ya esta circulando la edicion de la prestigiosa revista puerto rico ilustrado dedicada a santo domingo,19,1,0,1,0.05263157894736842,positiva,ilustrado,
femina_003835,femina,3835,"Dicha edicion no ha resultado lo que se esperaba, pues se notabastante deficiencia en lo relativo, a los datos literarios y en la presentacion grafica, Seguramente, la premura conque se preparó dicha edicion, impidió resultara esta mas eficiente, pues sabemos que los comisionados para tomar en esta los datos necesarios, poseen bastante competencia para el desempeño de su comisión, i que el proposito de la empresa fué demostrar su simpatia viva hacia esta republica ipresentar un verdadero exponente de la cultura dominicana.",dicha edicion no ha resultado lo que se esperaba pues se notabastante deficiencia en lo relativo a los datos literarios y en la presentacion grafica seguramente la premura conque se preparo dicha edicion impidio resultara esta mas eficiente pues sabemos que los comisionados para tomar en esta los datos necesarios poseen bastante competencia para el desempeno de su comision i que el proposito de la empresa fue demostrar su simpatia viva hacia esta republica ipresentar un verdadero exponente de la cultura dominicana,82,4,0,4,0.04878048780487805,positiva,cultura; dicha; eficiente,
femina_003836,femina,3836,El famoso ron Tavares es á los consumidores denitivo en los pesares oloria de los hehedores.,el famoso ron tavares es a los consumidores denitivo en los pesares oloria de los hehedores,16,0,0,0,0.0,neutra,,
femina_003837,femina,3837,Si tomas una copitamejor os convencereis. y tal vezos bebereis. una media botellita.,si tomas una copitamejor os convencereis y tal vezos bebereis una media botellita,13,0,0,0,0.0,neutra,,
femina_003838,femina,3838,"Desatención involuntaria—Pedimos excusa á nuestros correligionarios porque no hayamos correspondido oportunamente con algunos canges que se nos han enviado, ni atendido a ciertas notas relacionadas con nuestra revista.",desatencion involuntaria pedimos excusa a nuestros correligionarios porque no hayamos correspondido oportunamente con algunos canges que se nos han enviado ni atendido a ciertas notas relacionadas con nuestra revista,29,0,0,0,0.0,neutra,,
femina_003839,femina,3839,"El motivo ha sido, que por el retraso sufrido por la correspondencia, en estos últimos meses. en la Oficina de Correos que carecía de personal que distribuvera, se recibieron impresos de uno y dos meses de depositados en la oficina expeditora.",el motivo ha sido que por el retraso sufrido por la correspondencia en estos ultimos meses en la oficina de correos que carecia de personal que distribuvera se recibieron impresos de uno y dos meses de depositados en la oficina expeditora,41,0,0,0,0.0,neutra,,
femina_003840,femina,3840,Nuestro activo Administrador de Correos ha ido poco a poco normalizando este inconveniente y va hoy se reciben á mejor oportunidad.,nuestro activo administrador de correos ha ido poco a poco normalizando este inconveniente y va hoy se reciben a mejor oportunidad,21,1,0,1,0.047619047619047616,positiva,mejor,
femina_003841,femina,3841,"Nuevo libro—Hemos tenido el gusto de recibir un tomo de laobra de versos Campanas de Cristal, del poeta R.",nuevo libro hemos tenido el gusto de recibir un tomo de laobra de versos campanas de cristal del poeta r,20,0,0,0,0.0,neutra,,
femina_003843,femina,3843,"Jorge Rivas, de Santiago.",jorge rivas de santiago,4,0,0,0,0.0,neutra,,
femina_003844,femina,3844,"Son bellísimas, que revelan la inspiraciones esquisitez del alma de su autor.",son bellisimas que revelan la inspiraciones esquisitez del alma de su autor,12,1,0,1,0.08333333333333333,positiva,alma,
femina_003845,femina,3845,"Dicho obsequio trae la siguiente dedicatoria que agradecemos: Para Fémina, luminoso prisma donde se destaca raramente la preclarabisión de la mujer triunfante, ahora en ascensión excelsa hacia la cima ideal de sus aspiraciones A Al dar las gracias al autor por su simpático obsequio la deseamos que recoja muchos laureles en su lírica senda.",dicho obsequio trae la siguiente dedicatoria que agradecemos para femina luminoso prisma donde se destaca raramente la preclarabision de la mujer triunfante ahora en ascension excelsa hacia la cima ideal de sus aspiraciones a al dar las gracias al autor por su simpatico obsequio la deseamos que recoja muchos laureles en su lirica senda,54,2,0,2,0.037037037037037035,positiva,luminoso; triunfante,
femina_003846,femina,3846,Horrosa colaboración La Sra.,horrosa colaboracion la sra,4,0,0,0,0.0,neutra,,
femina_003847,femina,3847,Doña Isabel A.,dona isabel a,3,0,0,0,0.0,neutra,,
femina_003849,femina,3849,"Pellerano, nos ha favorecido con una bella, y sentida producción de su pluma exquisita y quepublicamos en el presente número.",pellerano nos ha favorecido con una bella y sentida produccion de su pluma exquisita y quepublicamos en el presente numero,20,2,0,2,0.1,positiva,bella; exquisita,
femina_003850,femina,3850,Es motivo para que le estemos muy agradecidas.,es motivo para que le estemos muy agradecidas,8,0,0,0,0.0,neutra,,
femina_003851,femina,3851,"FEMINA FESESESELESESESESESESESESESPESECERECE EL ORICO FTODIA de Economía Doméstica que existía en nuestro país ha quedado ya resuelto satisfactoriamente con la apertura del gran establecimiento de calzado, único en su clase que el público ha bautizado con el nombre de 2 LEADA SUCURSAL DE LA CASTELLANA.",femina feseseselesesesesesesesesespesecerece el orico ftodia de economia domestica que existia en nuestro pais ha quedado ya resuelto satisfactoriamente con la apertura del gran establecimiento de calzado unico en su clase que el publico ha bautizado con el nombre de 2 leada sucursal de la castellana,45,0,0,0,0.0,neutra,,
femina_003852,femina,3852,Calle Duarte No. 34.,calle duarte no 34,4,0,0,0,0.0,neutra,,
femina_003853,femina,3853,San Pedro de Macorís.,san pedro de macoris,4,0,0,0,0.0,neutra,,
femina_003854,femina,3854,"Nuestra experiencia y larga práctica en el ramo de zapatería, nos pone en condiciones de ofrecer al público los mejores artículos al menor costo posible.",nuestra experiencia y larga practica en el ramo de zapateria nos pone en condiciones de ofrecer al publico los mejores articulos al menor costo posible,25,0,0,0,0.0,neutra,,
femina_003855,femina,3855,TENEMOS EN ERISTENCIAS más de 20 MIL pares de ZAPATOS en 200 ESTILOS DITERENTES: E CAZADO DESDE SO CIS.,tenemos en eristencias mas de 20 mil pares de zapatos en 200 estilos diterentes e cazado desde so cis,19,0,0,0,0.0,neutra,,
femina_003856,femina,3856,HASTA S 1009 EL PAR I SASES E A S DOS EXCLUSINAS FAMOSAS: 2 cieza Tilimana Macieto 2 Crideza Cilemana col Agentes: FERNANDEZ HNOS. y CO.,hasta s 1009 el par i sases e a s dos exclusinas famosas 2 cieza tilimana macieto 2 crideza cilemana col agentes fernandez hnos y co,26,0,0,0,0.0,neutra,,
femina_003858,femina,3858,LA ILLA SANTO DOMINGO SEPARACION NO. 18.,la illa santo domingo separacion no 18,7,0,0,0,0.0,neutra,,
femina_003859,femina,3859,Tienda de Novedades y artículos de fantasía.,tienda de novedades y articulos de fantasia,7,0,0,0,0.0,neutra,,
femina_003860,femina,3860,"Especialidad en medias y calcetería, Perfumería y artículos para caballeros.",especialidad en medias y calceteria perfumeria y articulos para caballeros,10,0,0,0,0.0,neutra,,
femina_003861,femina,3861,"E E TATAYATATATAYAYATATATATAYAPISANIAPA FEMINA Productos de TADACALLIA LA FERRETERIA Quincalla, Plomería, Material Eléctrico, Herramientas, Material de LA FAMA CREMAS SPORT LA HABANERA EXCELSOS ESPECIALES PALMITAS DIPLOMATICOS ARISTOCRATICOS CREMAS Y CIBAENAS BREVAS Y CORONAS NOCHOS Y PANETELAS CORRIENTES.",e e tatayatatatayayatatatatayapisaniapa femina productos de tadacallia la ferreteria quincalla plomeria material electrico herramientas material de la fama cremas sport la habanera excelsos especiales palmitas diplomaticos aristocraticos cremas y cibaenas brevas y coronas nochos y panetelas corrientes,37,0,0,0,0.0,neutra,,
femina_003864,femina,3864,Separación 2426 y 123.,separacion 2426 y 123,4,0,0,0,0.0,neutra,,
femina_003868,femina,3868,ACENTES DE LAS FAMOSAS MAQUINAS REMINCTON.,acentes de las famosas maquinas remincton,6,0,0,0,0.0,neutra,,
femina_003870,femina,3870,Doña Luisa O.,dona luisa o,3,0,0,0,0.0,neutra,,
femina_003871,femina,3871,Pellerano de Henríquez Maestra Normal.,pellerano de henriquez maestra normal,5,0,0,0,0.0,neutra,,
femina_003872,femina,3872,"Directora del Instituto de Señoritas ""Salomé Ureña"" PEMINA Farmacia Esperanza Del Lic.",directora del instituto de senoritas salome urena pemina farmacia esperanza del lic,12,1,0,1,0.08333333333333333,positiva,esperanza,
femina_003873,femina,3873,José María Caminero.,jose maria caminero,3,0,0,0,0.0,neutra,,
femina_003874,femina,3874,Completo surtido de Drosas y patentizados americanos y europeos.,completo surtido de drosas y patentizados americanos y europeos,9,0,0,0,0.0,neutra,,
femina_003875,femina,3875,Nitidez y exactitud en el despacho de fórmulas.,nitidez y exactitud en el despacho de formulas,8,0,0,0,0.0,neutra,,
femina_003876,femina,3876,Ofrece sus servicios a todas horas de la noche.,ofrece sus servicios a todas horas de la noche,9,0,0,0,0.0,neutra,,
femina_003877,femina,3877,Calle Arzobispo Portes y 19 de Marzo Santo Domingo.,calle arzobispo portes y 19 de marzo santo domingo,9,0,0,0,0.0,neutra,,
femina_003878,femina,3878,"Farmacia ""Miramar V.",farmacia miramar v,3,0,0,0,0.0,neutra,,
femina_003879,femina,3879,Diaz Ordoñez ó Co.,diaz ordonez o co,4,0,0,0,0.0,neutra,,
femina_003880,femina,3880,S. en C.,s en c,3,0,0,0,0.0,neutra,,
femina_003881,femina,3881,"Drogas, Productos Químicos, Perfumeria, Optica.",drogas productos quimicos perfumeria optica,5,0,0,0,0.0,neutra,,
femina_003884,femina,3884,Completo surtido de medicinas frescas y a precios muy baratos.,completo surtido de medicinas frescas y a precios muy baratos,10,0,0,0,0.0,neutra,,
femina_003885,femina,3885,Agencias de los afamados Remedios NYAL.,agencias de los afamados remedios nyal,6,0,0,0,0.0,neutra,,
femina_003887,femina,3887,"San Pedro de Macorís, R.",san pedro de macoris r,5,0,0,0,0.0,neutra,,
femina_003888,femina,3888,D. rarmacia La re De Manuel A.,d rarmacia la re de manuel a,7,0,0,0,0.0,neutra,,
femina_003890,femina,3890,LA QUE MAS BARATO VENDE.,la que mas barato vende,5,0,0,0,0.0,neutra,,
femina_003891,femina,3891,"Sanchez No. 122 San Pedro de Macoris, R.",sanchez no 122 san pedro de macoris r,8,0,0,0,0.0,neutra,,
femina_003893,femina,3893,"Botica ""San Pedro Gran Establecimiento de Fantasía. legantes Sombreros de tima Moda.",botica san pedro gran establecimiento de fantasia legantes sombreros de tima moda,12,0,0,0,0.0,neutra,,
femina_003894,femina,3894,"EN SEDERIAS, LA MAR! Visitad a Doña América de Fakas y quedareis satisfechos.",en sederias la mar visitad a dona america de fakas y quedareis satisfechos,13,0,0,0,0.0,neutra,,
femina_003895,femina,3895,Duarte No. 27 S.,duarte no 27 s,4,0,0,0,0.0,neutra,,
femina_003896,femina,3896,P. de Macorís.,p de macoris,3,0,0,0,0.0,neutra,,
femina_003898,femina,3898,Herandez Notario Público.,herandez notario publico,3,0,0,0,0.0,neutra,,
femina_003899,femina,3899,Colón No. 10.,colon no 10,3,0,0,0,0.0,neutra,,
femina_003900,femina,3900,"San Pedro de Macorís, R.",san pedro de macoris r,5,0,0,0,0.0,neutra,,
femina_003902,femina,3902,San Pedro de Macoris.,san pedro de macoris,4,0,0,0,0.0,neutra,,
femina_003903,femina,3903,La Esuma de M.,la esuma de m,4,0,0,0,0.0,neutra,,
